deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_valid,tar_naics_tom,tar_naics,tar_naics_valid,tar_sic_tom,tar_sic_valid,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_dynamic,tar_car_dynamic,com_car_dynamic,acq_car_n5_5,tar_car_n5_5,com_car_n5_5,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5
1186243020,17/05/2001,17/05/2001,,"[-316, -64, -40, 5]",,RCM Strategic Global,Dresdner RCM Global Strategic,29912,14727,46,45,253,253,100,100,100,TRUE,,320.11284,TRUE,1,1,,85.1196,TRUE,1,1,TRUE,TRUE,525990,,0,6726,1,525990,,0,6726,1,TRUE,0,0,0,,,,,6726,525990,2.19535116,3.2767,,,,,,,0.00553666,83.34481922,,,15.12714957,14.3564,4.8779,646.4766,865.8394,515.9485,3245.279784,26549.42736,890.839,267.8577,335.6359,553.1271,22.31719465,7.85446099,6.494,992.6531,924.7965,932.9716,1.241433622,2.243811178,0.00E+00,5.7334,119.6118,5.7334,0.645458946,0.093187027,0.00E+00,533.9044,316.4085,315.2792,,,-0.050248289,-0.059519312,-0.053162616,-0.020197806,-0.001202751,-0.014308516,-0.050248289,-0.059519312,-0.053162616,-0.020744488,-0.014069495,-0.018620547,-0.03894074,-0.039024775,-0.038986937
1187612020,21/05/2001,21/05/2001,,"[-316, -64, -40, 5]",324.589,E Trade Group Inc,Web Street Inc,63501,126498,46,46,253,253,100,100,100,TRUE,2729.938,2071.384,TRUE,1,1,14.255,16.9246644,TRUE,1,1,TRUE,TRUE,523120,,0,6211,1,523110,,0,6211,1,TRUE,1,0,0,0.009114802,81.73074495,,-0.14468953,6211,523120,2.19535116,3.2767,27776,107198773,37.8,49.7,67.3,81.3,0.00553666,124.6372173,,,-8.703903591,-15.4707,-8.7653,88.1067,63.2869,114.7326,21680.94586,333294.0944,429.5185,765.1213,947.4392,242.7921,3.491117755,9.686704526,2.1252,787.3121,937.6661,641.6643,6.635161455,7.233138829,4.88207084,546.9405,620.9091,305.1124,0.237264955,0.040007496,0.00E+00,534.7319,339.405,449.9299,-0.00058223,-0.021925346,-0.078750454,0.937997061,-0.08108342,-0.179207545,0.628936804,-0.178139102,-0.078750454,0.937997061,-0.08108342,-0.232859141,1.061872364,-0.229639527,-0.01600248,1.04382898,-0.014452061
1187936020,23/05/2001,23/05/2001,,"[-316, -64, -40, 5]",38.485,EOG Resources Inc,Energy Search Inc,16478,64409,46,46,253,243,100,100,100,TRUE,5566.93,5077.14072,TRUE,1,1,30.36,27.1660625,TRUE,1,1,TRUE,TRUE,211111,,0,1311,1,211111,,0,1311,1,FALSE,0,0,0,0.019079435,-2266.580679,0.36464794,0.01832824,1311,211111,2.19535116,3.2767,,,,,,,0.043712847,70.07370462,,,9.472870787,-6.4735,5.337,654.6984,214.4671,570.3726,7033.320851,54305.46084,844.975,318.7177,617.8141,156.0801,2.571557476,1.116693783,2.3598,737.7508,420.2495,744.5553,62.47321562,9.484179158,48.75383186,969.148,731.0892,970.2779,0.030027064,0.323286971,0.00E+00,402.8561,630.9331,31.0926,-0.001696918,-0.094457431,-0.147970932,0.293314672,-0.143414629,-0.093880321,0.155861939,-0.09269053,-0.147970932,0.293314672,-0.143414629,-0.141713311,0.196679141,-0.139162326,-0.071819208,0.229610178,-0.067555922
1187941020,23/05/2001,23/05/2001,,"[-316, -64, -40, 5]",983.539,Electronic Data Systems Corp,Structural Dynamics Research,5074,13902,46,46,253,253,100,100,100,TRUE,29604.538,25261.42662,TRUE,1,1,609.235,539.352625,TRUE,1,1,TRUE,TRUE,541513,,0,7373,1,334611,,0,7373,1,FALSE,1,1,0,0.102388637,115.1995888,0.20756203,0.10177472,7376,541513,2.19535116,3.2767,4882,22279279,71.5,74.9,80.2,85.5,0.165294158,60.86854868,,,9.024692397,6.0608,-0.6314,579.0166,611.7653,388.5548,506.4278866,7054.090593,88.779,29.5425,154.9508,67.6122,2.355755296,1.534682189,1.229,599.3634,651.3702,503.338,19.04193307,21.20651387,7.62283221,852.1456,909.9216,744.4029,38.84293374,6.917201427,17.14223091,919.9321,892.4428,947.0747,0.004696874,0.522089093,0.052912976,0.366287455,0.054260383,-0.030634193,0.305473655,-0.028498197,0.052912976,0.366287455,0.054260383,-0.073485702,0.304841736,-0.070407948,0.043472989,0.389083772,0.046031333
1187553020,23/05/2001,23/05/2001,,"[-316, -64, -40, 5]",83.891,Excelon Corp,C-bridge Internet Solutions,63324,127534,46,46,253,253,100,100,100,TRUE,46.139,56.0215,TRUE,1,1,36.271,41.852,TRUE,1,1,TRUE,TRUE,334611,,0,7370,1,334611,,0,7370,1,FALSE,0,0,0,1.964882629,0.673327244,-0.24174152,-0.04520618,7372,334611,2.19535116,3.2767,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.83805526,,,9.024692397,6.0608,-0.6314,579.0166,611.7653,388.5548,506.4278866,7054.090593,88.779,29.5425,154.9508,67.6122,2.355755296,1.534682189,1.229,599.3634,651.3702,503.338,19.04193307,21.20651387,7.62283221,852.1456,909.9216,744.4029,38.84293374,6.917201427,17.14223091,919.9321,892.4428,947.0747,-0.197289517,-0.207378815,0.009767556,0.174833403,0.023494294,-0.193232291,-0.103817717,-0.184435662,0.009767556,0.174833403,0.023494294,0.182201951,0.083768759,0.174348786,0.254516408,0.408561789,0.268965632
1188357020,24/05/2001,24/05/2001,,"[-316, -64, -40, 5]",412.399,Polycom Inc,PictureTel Corp,62730,13608,46,46,253,253,100,100,100,TRUE,1806.44,1303.656405,FALSE,0.973672727,1,165.605,123.63175,TRUE,0.915274596,1,TRUE,TRUE,334210,,0,3660,1,334210,,0,3660,1,FALSE,1,1,0,0.338958573,-61.42079648,0.18617683,-0.41201877,3661,334210,2.19535116,3.2767,456,14557161,54.2,65,78.1,87.2,0.148668865,66.57689389,,,-10.14358286,-21.2362,-22.5193,63.7074,38.7003,29.976,2318.958768,23391.99615,126.353,242.6672,401.7084,122.8937,2.172427178,1.164760196,1.2038,571.8833,409.1361,484.7115,9.714586319,9.785761745,5.68673479,704.9046,799.3923,552.714,25.90189639,13.96236443,14.18030001,897.9754,929.5281,893.7788,-0.037810457,-0.179092199,0.249114415,0.710275094,0.261345885,0.132171385,0.206179031,0.136851655,0.249114415,0.710275094,0.261345885,0.219608072,0.509267522,0.232705925,0.196098122,0.734706563,0.215022285
1189008020,30/05/2001,30/05/2001,,"[-316, -64, -40, 5]",3304.47,Medtronic Inc,MiniMed Inc,7228,61059,46,46,253,253,100,100,100,TRUE,55004.701,55282.69046,TRUE,1,1,2764.151,1845.294375,TRUE,1,1,TRUE,TRUE,334510,,0,3845,1,339112,,0,3845,1,FALSE,1,0,0,0.409455783,129.7727924,0.32996437,0.12085773,3845,334510,2.19535116,3.2767,485,9731759,38.5,50.2,66.6,82.6,0.086674621,55.35699103,,,15.203455,7.5372,9.3037,664.2782,625.6884,740.7568,306.5926027,1531.102191,47.478,13.3092,30.5262,2.4495,2.051310335,1.184217836,1.2586,558.6076,426.0553,512.8019,6.620548507,6.252064089,5.71687232,541.1519,466.15,566.8662,33.44337267,7.28758799,9.64451165,911.2623,906.9879,875.5279,0.013367804,0.522896862,-0.095007889,0.379020432,-0.085020738,0.024809309,0.093419039,0.027021919,-0.095007889,0.379020432,-0.085020738,-0.025013885,0.137570933,-0.020240919,-0.027984516,0.177817184,-0.022618541
1190003020,31/05/2001,31/05/2001,17/05/2001,"[-316, -64, -40, 5]",70.133,Cantel Medical Corp,Minntech Corp,2942,9051,46,46,203,252,100,100,100,TRUE,73.566,67.125,TRUE,1,1,58.11,56.3540625,TRUE,1,1,TRUE,TRUE,334510,,0,5047,1,339112,,0,5047,1,FALSE,0,1,0,3.265009415,1.28326451,0.22456422,0.18131931,3845,334510,2.19535116,3.2767,485,9731759,38.5,50.2,66.6,82.6,0.086674621,55.35699103,,,15.203455,7.5372,9.3037,664.2782,625.6884,740.7568,306.5926027,1531.102191,47.478,13.3092,30.5262,2.4495,2.051310335,1.184217836,1.2586,558.6076,426.0553,512.8019,6.620548507,6.252064089,5.71687232,541.1519,466.15,566.8662,33.44337267,7.28758799,9.64451165,911.2623,906.9879,875.5279,-0.217207346,-0.220909315,0.288181707,0.107904939,0.200785997,0.040555109,0.080068071,0.073885049,0.288181707,0.107904939,0.200785997,0.385595295,0.146648558,0.244410731,0.264880252,0.086323152,0.173462582
1190034020,31/05/2001,31/05/2001,18/01/2001,"[-316, -64, -97, 5]",146.891,Equity One Inc,United Investors Realty Trust,110382,66623,103,103,247,253,100,100,100,TRUE,146.384,127.060875,TRUE,0.928437353,1,47.578,39.283125,TRUE,1,1,TRUE,TRUE,531120,,0,6798,1,531120,,0,6798,1,TRUE,1,0,0,0.376802089,1.936696923,,0.06901358,6798,531120,2.19535116,3.2767,30895,51778431,11.8,17,25.1,34.2,0.00553666,36.18920364,,,14.37684102,19.4829,5.2782,750.0441,906.4033,538.365,1999.411554,6147.078593,1099.963,115.5184,159.6729,230.4856,27.22707801,6.206629989,6.494,990.6076,887.3886,896.9093,0.191141561,0.236367443,0.00E+00,26.4759,27.0995,26.4806,0.00E+00,0.00E+00,0.00E+00,343.15,343.15,520.0759,-0.067413658,-0.212033574,0.148852803,0.454817865,0.192127249,-0.009123205,0.120584443,0.00978735,0.122305371,0.242286354,0.140901483,0.055073134,0.192722646,0.075499837,0.086323528,0.25518832,0.11153722
1192055020,09/06/2001,09/06/2001,,"[-316, -64, -40, 5]",1047.539,Westport Resources Corp,Belco Oil & Gas Corp,140800,62473,46,46,95,253,100,100,100,TRUE,1038.031,780.28989,TRUE,1,1,293.581,296.16848,FALSE,1,1,TRUE,TRUE,211111,,0,1311,1,211111,,0,1311,1,FALSE,0,1,0,0.596441672,-57.6285,0.26562661,0.16906966,1311,211111,2.19535116,3.2767,,,,,,,0.043712847,70.07370462,,,9.472870787,-6.4735,5.337,654.6984,214.4671,570.3726,7033.320851,54305.46084,844.975,318.7177,617.8141,156.0801,2.571557476,1.116693783,2.3598,737.7508,420.2495,744.5553,62.47321562,9.484179158,48.75383186,969.148,731.0892,970.2779,0.030027064,0.323286971,0.00E+00,402.8561,630.9331,31.0926,-0.088557222,-0.198759711,-0.042335914,-0.014679291,-0.042152257,-0.258833159,-0.032302943,-0.231404943,-0.042335914,-0.014679291,-0.042152257,-0.231101291,0.047757673,-0.197939839,-0.171833851,0.022616996,-0.148901479
1192391020,11/06/2001,11/06/2001,,"[-316, -64, -40, 5]",164.795,"Banknorth Group Inc,ME",MetroWest Bank,16991,16873,46,45,253,245,100,100,100,TRUE,2726.175,2896.02973,TRUE,1,1,99.307,94.8646,TRUE,1,1,TRUE,TRUE,522190,,0,6022,1,522110,,0,6022,1,TRUE,1,0,0,0.071280836,47.32925411,0.02825263,0.02274387,6022,522190,2.19535116,3.2767,185,1403773,83.5,89.4,97.2,99.6,0.00553666,68.78894818,,,4.296374783,-2.4708,4.8586,376.8307,389.3589,526.9769,9142.41613,42922.72216,2514.102,414.9553,575.7245,317.9736,12.44193062,11.65474227,12.4598,950.1201,961.7413,966.3316,3.502344391,3.807505074,4.18384671,204.7997,233.9282,253.0125,0.00E+00,0.00E+00,0.00E+00,216.4283,216.4283,384.4049,0.005178963,0.080869906,-0.159078901,0.470359561,-0.154898805,0.02877712,0.283721002,0.031792312,-0.159078901,0.470359561,-0.154898805,0.006906987,0.484538805,0.011446892,-0.034855309,0.484464059,-0.029930769
1192474020,11/06/2001,11/06/2001,,"[-316, -64, -40, 5]",339.387,"Banknorth Group Inc,ME","Andover Bancorp Inc,Andover,MA",16991,16664,46,46,253,253,100,100,100,TRUE,2726.175,2896.02973,TRUE,1,1,241.245,227.766,TRUE,1,1,TRUE,TRUE,522190,,0,6022,1,522190,,0,6022,1,TRUE,1,0,0,0.171142354,18.85178283,0.02825263,0.02009288,6022,522190,2.19535116,3.2767,185,1403773,83.5,89.4,97.2,99.6,0.00553666,68.78894818,,,4.296374783,-2.4708,4.8586,376.8307,389.3589,526.9769,9142.41613,42922.72216,2514.102,414.9553,575.7245,317.9736,12.44193062,11.65474227,12.4598,950.1201,961.7413,966.3316,3.502344391,3.807505074,4.18384671,204.7997,233.9282,253.0125,0.00E+00,0.00E+00,0.00E+00,216.4283,216.4283,384.4049,0.010449089,0.086140032,-0.159078901,0.228726969,-0.129239038,0.02877712,0.292077741,0.048647454,-0.159078901,0.228726969,-0.129239038,0.006906987,0.264939143,0.027332431,-0.034855309,0.274796349,-0.010191361
1193276020,13/06/2001,13/06/2001,,"[-316, -64, -40, 5]",0.557,Davel Communications Inc,PhoneTel Technologies Inc,29038,14310,33,8,247,107,100,100,100,TRUE,0.391,0.29042,TRUE,1,1,1.274,1.7323,TRUE,1,1,TRUE,TRUE,517919,,0,4810,0,517110,,0,4810,0,FALSE,0,0,0,-0.009293854,0.023362561,-0.03579898,0.02169013,4899,517919,2.19535116,3.2767,,,,,,,0.040257087,,,,37.7117579,6.6959,10.5156,877.6198,683.4921,803.3233,8306.371268,61511.36069,1389.467,514.5439,574.6725,638.3108,9.168522037,2.79776351,2.9311,840.1113,801.4778,812.6459,33.12521718,35.33282477,29.93759223,903.8528,968.3623,915.2265,19.76000072,0.462849042,0.00E+00,762.7915,558.9191,169.1791,-0.069431697,-0.428106285,2.042624252,0.009619914,0.108299339,,,,2.042624252,0.009619914,0.108299339,1.134646886,,,1.442088534,,
1193706020,14/06/2001,14/06/2001,,"[-316, -64, -40, 5]",61.756,"United Bankshares Inc,WV",Century Bancshares Inc,17248,17753,46,41,253,163,100,100,100,TRUE,995.447,930.71706,TRUE,1,1,27.934,17.5552,FALSE,1,1,TRUE,TRUE,522110,,0,6020,1,522120,,0,6020,1,TRUE,0,0,0,0.040743612,52.99909231,0.02582094,0.02323469,6021,522110,2.19535116,3.2767,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,43.14082076,,,6.470226303,-3.1815,4.3643,520.8408,341.3019,503.7863,7370.210972,248619.1068,1016.71,474.3871,928.052,407.5361,12.63351042,11.69525704,12.6144,903.5507,962.129,962.129,4.802216074,6.648287224,4.586503055,258.194,574.752,264.5379,0.00E+00,0.00E+00,0.00E+00,151.2516,151.2516,406.9716,-0.006487139,-0.039248333,-0.020698296,0.779800836,-0.006019677,-0.004849846,0.565746756,-0.003959261,-0.020698296,0.779800836,-0.006019677,-0.011832451,0.706076833,-0.005835799,0.017051527,0.738507952,0.023455126
1193732020,14/06/2001,14/06/2001,,"[-316, -64, -40, 5]",378.831,"FNB Corp,Hermitage,PA",Promistar Financial Corp,18049,16675,46,46,253,253,100,100,100,TRUE,592.597,530.18115,FALSE,1,1,261.245,290.1076,FALSE,1,1,TRUE,TRUE,522110,,0,6020,1,522190,,0,6020,1,TRUE,1,1,0,0.919887245,3.186606102,0.02625826,0.0218375,6021,522110,2.19535116,3.2767,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,43.14082076,,,6.470226303,-3.1815,4.3643,520.8408,341.3019,503.7863,7370.210972,248619.1068,1016.71,474.3871,928.052,407.5361,12.63351042,11.69525704,12.6144,903.5507,962.129,962.129,4.802216074,6.648287224,4.586503055,258.194,574.752,264.5379,0.00E+00,0.00E+00,0.00E+00,151.2516,151.2516,406.9716,-0.04795248,-0.023907204,0.062108957,0.047682789,0.057346006,0.014176685,0.221528936,0.101767002,0.062108957,0.047682789,0.057346006,0.007929648,0.249371714,0.107964456,-0.008421616,0.219425688,0.087318333
1193699020,14/06/2001,14/06/2001,,"[-316, -64, -40, 5]",27.436,Ciber Inc,Aris Corp,29900,64924,46,46,253,253,100,100,100,TRUE,401.501,253.55991,TRUE,1,1,21.51,15.17014,TRUE,1,1,TRUE,TRUE,541511,,0,7371,1,541519,,0,7371,1,FALSE,0,1,0,0.056296838,5.593644606,0.15349613,-0.09347766,7371,541511,2.19535116,3.2767,48953,60125952,4.1,7.1,12.7,20.3,0.165294158,68.4111522,,,9.024692397,6.0608,-0.6314,579.0166,611.7653,388.5548,506.4278866,7054.090593,88.779,29.5425,154.9508,67.6122,2.355755296,1.534682189,1.229,599.3634,651.3702,503.338,19.04193307,21.20651387,7.62283221,852.1456,909.9216,744.4029,38.84293374,6.917201427,17.14223091,919.9321,892.4428,947.0747,-0.024801693,-0.045760978,0.660614667,1.016214383,0.668819471,0.180212532,0.382686794,0.184205743,0.660614667,1.016214383,0.668819471,0.149279015,0.384929827,0.154650553,0.28467433,1.068323301,0.297395546
1194192020,18/06/2001,18/06/2001,,"[-316, -64, -40, 5]",90.087,Automatic Data Processing Inc,Avert Inc,1891,31129,46,46,253,252,100,100,100,TRUE,35444.233,34340.93775,TRUE,1,1,53.247,52.5987,TRUE,1,1,TRUE,TRUE,518210,,0,7374,1,334611,,0,7374,1,FALSE,1,1,0,0.011110473,2623.849156,0.08903432,0.30957607,7374,518210,2.19535116,3.2767,13769,53089145,33.7,39.6,50.3,61,0.040257087,,,,9.024692397,6.0608,-0.6314,579.0166,611.7653,388.5548,506.4278866,7054.090593,88.779,29.5425,154.9508,67.6122,2.355755296,1.534682189,1.229,599.3634,651.3702,503.338,19.04193307,21.20651387,7.62283221,852.1456,909.9216,744.4029,38.84293374,6.917201427,17.14223091,919.9321,892.4428,947.0747,0.000138862,0.562939162,-0.05839579,0.323728845,-0.062917738,-0.043894071,0.141279815,-0.045303738,-0.05839579,0.323728845,-0.062917738,-0.060981274,0.364968424,-0.063889492,-0.022735905,0.443758995,-0.02620462
1195125020,19/06/2001,19/06/2001,,"[-316, -64, -40, 5]",136.768,NBT Bancorp Inc,"CNB Finl Corp,Canajoharie,NY",19094,30214,46,40,253,220,100,100,100,TRUE,369.472,357.53608,TRUE,1,1,102.763,109.26988,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522190,,0,6020,1,TRUE,1,0,0,0.525282928,5.662054287,0.0219208,0.02409444,6021,522110,2.19535116,3.2767,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,43.14082076,,,6.470226303,-3.1815,4.3643,520.8408,341.3019,503.7863,7370.210972,248619.1068,1016.71,474.3871,928.052,407.5361,12.63351042,11.69525704,12.6144,903.5507,962.129,962.129,4.802216074,6.648287224,4.586503055,258.194,574.752,264.5379,0.00E+00,0.00E+00,0.00E+00,151.2516,151.2516,406.9716,-0.034381083,-0.080237874,0.000214131,0.21872933,0.048001985,0.032670569,0.237115108,0.074907646,0.000214131,0.21872933,0.048001985,-0.012664847,0.250163759,0.040407146,-0.026087424,0.337480236,0.047119767
1196070020,25/06/2001,25/06/2001,,"[-316, -64, -40, 5]",5203.961,"Washington Mutual,Seattle,WA","Dime Bancorp Inc,New York,NY",16243,14134,46,46,253,253,100,100,100,TRUE,20595.022,28927.43865,TRUE,1,1,4046.868,3768.29975,FALSE,1,1,TRUE,TRUE,522120,,0,6036,1,522120,,0,6036,1,TRUE,1,1,1,0.370676741,16.77109495,0.02135418,0.02523269,6035,522120,2.19535116,3.2767,16744,77459937,30.9,39.1,51,65.3,0.00553666,38.80068428,,,7.93001042,8.6447,4.1769,542.107,656.9487,483.4227,4455.563304,105648.3037,636.2235,350.4001,733.5758,313.5916,13.18270945,13.2791219,13.4017,922.7095,981.2878,981.2878,4.409698899,10.14976762,3.10750141,219.6513,814.9961,179.3104,0.00E+00,0.00E+00,0.00E+00,170.3892,170.3892,426.1092,0.014748953,0.464335909,-0.028468888,0.012787187,-0.021968822,-0.03306109,0.014379159,-0.026921732,-0.028468888,0.012787187,-0.021968822,-0.010712211,0.019097249,-0.006118432,-0.043455559,0.005247871,-0.036440313
1196801020,25/06/2001,25/06/2001,,"[-316, -64, -40, 5]",36.259,Monaco Coach Corp,SMC Corp,28917,31430,46,38,253,212,100,100,100,TRUE,398.792,360.715,TRUE,1,1,21.833,17.41038,TRUE,1,1,TRUE,FALSE,336211,,0,3716,1,336111,,0,3716,1,FALSE,0,0,0,0.089619037,20.73432201,0.23689873,-0.06102938,3713,336211,2.19535116,3.2767,760,2773610,21.7,30.5,47.4,64.9,0.034687303,31.92969286,,,-5.061401077,-6.363,-5.4175,172.5134,182.7092,170.7102,22596.33046,170558.0457,2141.252,805.0162,877.1361,666.2403,1.083777345,1.397564486,1.0061,220.0393,567.2978,211.4957,5.787708962,9.153665309,5.092830345,455.7254,698.6348,380.605,2.009790154,3.916024534,1.33649649,696.0646,825.2799,786.6096,-0.018268117,-0.405868836,0.415889537,0.224033082,0.419818559,0.1591907,0.207700449,0.161136149,0.415889537,0.224033082,0.419818559,0.391989117,-0.016675355,0.391210187,0.456735602,0.295558446,0.45981538
1197325020,26/06/2001,26/06/2001,25/06/2001,"[-316, -64, -40, 5]",174.46,"Greater Bay Bancorp,Palo Alto","SJNB Financial Corp,CA",61679,17179,46,44,253,232,100,100,100,TRUE,1146.488,1142.5561,TRUE,1,1,149.35,144.438,TRUE,1,1,TRUE,TRUE,522210,,0,6020,1,522190,,0,6020,1,TRUE,1,0,0,0.448057326,17.96952173,0.03184561,0.03396595,6021,522210,2.19535116,3.2767,610,35855753,75.8,87,96.6,99.8,0.00553666,44.17338805,,,6.470226303,-3.1815,4.3643,520.8408,341.3019,503.7863,7370.210972,248619.1068,1016.71,474.3871,928.052,407.5361,12.63351042,11.69525704,12.6144,903.5507,962.129,962.129,4.802216074,6.648287224,4.586503055,258.194,574.752,264.5379,0.00E+00,0.00E+00,0.00E+00,151.2516,151.2516,406.9716,-0.014127009,-0.026553372,-0.2326923,0.032056871,-0.183148394,-0.086991172,0.020702768,-0.066949914,-0.2326923,0.032056871,-0.183148394,-0.161829099,0.011864743,-0.127191005,-0.14254073,0.01219796,-0.112744166
1197673020,28/06/2001,28/06/2001,,"[-316, -64, -40, 5]",188.39,Dianon Systems Inc,UroCor Inc,24353,62889,46,46,253,253,100,100,100,TRUE,273.613,328.55865,TRUE,1,1,157.297,123.39864,TRUE,1,1,TRUE,TRUE,621511,,0,8070,1,621511,,0,8070,1,FALSE,1,0,0,2.352197633,9.359045462,0.23838518,0.12934209,8071,621511,2.19535116,3.2767,5510,16906984,39.2,44.9,53.5,62.6,0.043712847,41.32231074,,,16.42642381,13.2192,13.6593,665.3072,854.3549,912.6977,1171.551774,6364.080957,260.623,100.953,106.0863,264.2286,1.155430688,0.809816304,0.797,91.6469,57.2357,70.687,5.722483566,4.522961125,4.81406506,405.5005,183.4702,356.3626,10.17088162,0.172539807,0.00E+00,725.3742,338.3319,295.4298,-0.08561611,-0.330872246,-0.150848028,0.094163257,-0.117657628,0.1251687,-0.064908396,0.098597558,-0.150848028,0.094163257,-0.117657628,0.08844675,-0.131248723,0.058644011,-0.063399022,0.002547057,-0.05234118
1198434020,28/06/2001,28/06/2001,27/06/2001,"[-316, -64, -40, 5]",115.083,Boston Private Financial Hldg,"Borel Bank & Trust Co,CA",29211,31335,46,37,245,176,100,100,100,TRUE,333.445,326.46614,TRUE,0.960017171,1,73.278,69.6069,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522110,,0,6020,1,TRUE,1,0,0,0.706848439,11.3399611,0.02496446,0.03622622,6021,522110,2.19535116,3.2767,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,43.14082076,,,6.470226303,-3.1815,4.3643,520.8408,341.3019,503.7863,7370.210972,248619.1068,1016.71,474.3871,928.052,407.5361,12.63351042,11.69525704,12.6144,903.5507,962.129,962.129,4.802216074,6.648287224,4.586503055,258.194,574.752,264.5379,0.00E+00,0.00E+00,0.00E+00,151.2516,151.2516,406.9716,-0.038016296,-0.195463874,-0.039586327,0.35813619,0.081048643,0.102482015,0.312332872,0.169732927,-0.039586327,0.35813619,0.081048643,-0.05703599,0.335731259,0.061854499,-0.067234899,0.42598537,0.07721473
1198667020,29/06/2001,29/06/2001,,"[-316, -64, -40, 5]",77.74,Boston Scientific Corp,Cardiac Pathways Corp,25279,63038,46,43,253,247,100,100,100,TRUE,6928.551,6352.71339,TRUE,1,1,30.778,24.7555,TRUE,1,1,TRUE,TRUE,339112,,0,2834,1,334517,,0,2834,1,FALSE,1,0,0,0.01279354,504.3036747,0.23898453,-0.65926947,3841,339112,2.19535116,3.2767,1212,15019390,26.6,41.2,57.2,71.6,0.079590573,48.02599672,,,15.203455,7.5372,9.3037,664.2782,625.6884,740.7568,306.5926027,1531.102191,47.478,13.3092,30.5262,2.4495,2.051310335,1.184217836,1.2586,558.6076,426.0553,512.8019,6.620548507,6.252064089,5.71687232,541.1519,466.15,566.8662,33.44337267,7.28758799,9.64451165,911.2623,906.9879,875.5279,0.001105743,0.422712994,0.10480579,0.781768602,0.107626928,-0.02353704,0.445947489,-0.022971558,0.10480579,0.781768602,0.107626928,0.019802831,0.558003543,0.021063697,0.100267198,0.666908164,0.141269332
1198331020,29/06/2001,29/06/2001,,"[-316, -64, -40, 5]",594.441,Barr Laboratories Inc,Duramed Pharmaceuticals Inc,13365,12580,46,46,253,253,100,100,100,TRUE,2612.309,1997.2049,TRUE,1,1,319.963,207.83972,FALSE,1,1,TRUE,TRUE,325412,,0,2834,1,325412,,0,2834,1,FALSE,0,0,0,0.73510692,-1111.410629,0.22332271,0.11573091,2834,325412,2.19535116,3.2767,731,84611875,34.9,53.1,77.4,89.8,0.060051262,62.83127128,,,35.94279738,10.7732,14.7311,889.192,748.8225,860.7017,12636.91446,31130.53819,4831.5905,501.7514,466.9097,409.4142,2.163984455,1.268868312,1.4788,609.4432,509.493,544.5195,9.416223125,6.353248543,6.197609425,713.2345,568.3918,632.562,65.36234633,13.809153,14.24612101,965.5366,953.8657,958.4735,-0.018719307,-0.340752858,0.047280115,0.820143999,0.08138502,-0.111659444,0.170174698,-0.09772536,0.047280115,0.820143999,0.08138502,-0.117668438,0.391061409,-0.093837386,0.06695263,0.57200869,0.091033135
